SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023HU1034364,2,86,58,2,9,1,21,50000,501,2752,1,1,1,1,1,07511,1019518
2023HU1034467,1,113,30,1,1,1,24,25000,159,110,1,6,1,5,1,07514,1019518
2023HU1035355,1,71,34,1,1,1,23,300000,501,3090,1,1,1,1,1,07508,1019518
2023HU1035355,2,71,35,2,1,1,21,160000,501,2640,1,1,1,1,1,07508,1019518
2023HU1035381,1,274,28,1,6,1,22,352000,501,2100,1,1,1,5,1,07510,1019518
2023HU1035381,2,508,27,2,9,1,21,40000,262,630,1,1,1,5,1,07510,1019518
2023HU1035607,1,57,37,2,1,1,22,155000,501,3030,5,1,1,1,1,07512,1019518
2023HU1035607,2,52,52,1,6,1,21,105000,501,845,1,1,4,1,2,07512,1019518
2023HU1035634,1,25,67,1,6,1,16,9700,328,0,0,6,4,1,2,07509,1019518
2023HU1035634,2,32,58,2,6,1,16,50000,328,3300,1,1,4,1,2,07509,1019518
2023HU1035732,1,114,39,2,1,1,22,165000,501,51,1,1,1,5,1,07509,1019518
2023HU1036063,1,55,56,1,1,1,21,102000,501,1745,3,1,1,1,1,07511,1019518
2023HU1036063,2,64,56,2,1,1,21,77000,501,0,0,6,1,1,1,07511,1019518
2023HU1036150,1,164,26,2,1,16,21,99000,501,630,1,1,1,5,1,07509,1019518
2023HU1036150,2,88,29,1,1,1,21,50000,320,4840,1,1,1,5,1,07509,1019518
2023HU1036429,1,195,24,1,6,1,21,180000,501,4820,1,1,1,5,1,07511,1019518
2023HU1036429,2,141,26,1,8,21,21,85000,501,1530,1,1,5,5,2,07511,1019518
2023HU1036429,3,208,26,2,1,1,21,100000,501,630,1,1,5,5,2,07511,1019518
2023HU1036429,4,216,25,1,1,1,21,300000,501,1021,1,1,5,5,2,07511,1019518
2023HU1036429,5,140,24,1,1,1,21,150000,501,1410,1,1,5,5,2,07511,1019518
2023HU1036429,6,204,23,2,1,1,21,100000,501,710,1,1,5,5,2,07511,1019518
2023HU1037294,1,64,34,2,1,1,21,170000,501,726,2,1,1,3,1,07509,1019518
2023HU1037415,1,88,73,2,8,3,18,10800,75,3602,1,6,1,5,1,07507,1019518
2023HU1037437,1,87,34,1,1,1,21,199000,501,1410,1,1,1,5,1,07510,1019518
2023HU1037437,2,72,32,2,1,1,21,201000,501,60,1,1,3,5,1,07510,1019518
2023HU1037725,1,104,71,1,6,1,19,1700,12,0,0,6,4,5,2,07509,1019518
2023HU1037987,1,112,22,2,1,1,21,13700,183,5400,1,1,1,1,1,07512,1019518
2023HU1037987,2,65,22,2,9,1,16,22800,183,2545,3,1,1,1,1,07512,1019518
2023HU1038042,1,123,46,1,6,1,19,26900,111,8310,8,1,5,1,2,07509,1019518
2023HU1038042,2,86,45,2,6,1,16,0,111,4230,8,3,5,1,2,07509,1019518
2023HU1038042,3,81,9,2,6,1,6,0,111,0,0,0,1,5,1,07509,1019518
2023HU1038764,1,59,75,2,1,1,16,24100,459,5240,1,1,1,3,1,07507,1019518
2023HU1038764,2,102,58,1,1,2,16,36000,459,6260,1,1,1,5,1,07507,1019518
2023HU1038764,3,74,51,1,9,1,16,45000,459,4435,2,1,1,3,1,07507,1019518
2023HU1039695,1,102,43,1,1,1,21,110000,501,150,1,1,1,1,1,07508,1019518
2023HU1039695,2,91,57,2,1,1,21,72000,501,9030,1,1,1,1,1,07508,1019518
2023HU1039734,1,48,25,1,6,1,21,128000,501,1021,1,3,5,5,2,07511,1019518
2023HU1039734,2,41,24,1,6,1,16,50000,316,7200,1,1,1,5,1,07511,1019518
2023HU1039987,1,158,29,1,6,1,22,50000,501,2205,2,1,3,1,1,07510,1019518
2023HU1039987,2,155,29,2,6,1,22,160000,501,1021,1,1,5,1,2,07510,1019518
2023HU1040021,1,186,53,2,6,1,19,53000,254,5240,1,1,1,3,1,07512,1019518
2023HU1040021,2,155,16,1,9,1,13,0,254,0,0,6,1,5,1,07512,1019518
2023HU1040021,3,185,43,2,1,1,16,50000,318,4700,1,6,1,5,1,07512,1019518
2023HU1041153,1,61,31,1,6,1,23,352000,501,2100,1,1,1,1,1,07510,1019518
2023HU1041153,2,53,33,2,6,1,21,151000,501,440,1,1,4,1,2,07510,1019518
2023HU1041503,1,268,38,2,8,11,16,36000,250,4950,1,1,1,5,1,07512,1019518
2023HU1041503,2,285,7,2,8,11,3,0,250,0,0,0,1,5,1,07512,1019518
2023HU1041503,3,250,50,1,8,11,13,25000,250,4920,1,6,4,3,2,07512,1019518
2023HU1041880,1,95,66,2,1,1,21,81300,501,0,0,6,1,2,1,07514,1019518
2023HU1042012,1,53,89,2,1,1,20,656400,501,0,0,6,4,2,2,07509,1019518
2023HU1042041,1,66,30,1,6,1,14,41000,272,9620,1,1,1,1,1,07507,1019518
2023HU1042041,2,66,30,2,6,1,14,11000,272,8990,1,1,1,1,1,07507,1019518
2023HU1042041,3,63,64,2,6,1,1,33000,272,4230,1,1,1,1,1,07507,1019518
2023HU1042041,4,80,62,1,6,1,21,0,272,5240,1,6,1,1,1,07507,1019518
2023HU1042165,1,89,67,1,1,1,21,16120,224,2722,1,6,1,1,1,07512,1019518
2023HU1042165,2,99,63,2,1,1,19,24000,224,5860,1,6,1,1,1,07512,1019518
2023HU1042842,1,29,53,2,6,1,21,100000,501,630,1,1,4,1,2,07513,1019518
2023HU1042842,2,34,54,1,6,1,21,200000,501,1760,1,1,1,1,1,07513,1019518
2023HU1042842,3,31,17,2,6,1,14,0,501,0,0,6,1,5,1,07513,1019518
2023HU1043136,1,167,77,2,6,1,8,13000,89,0,0,6,4,2,2,07509,1019518
2023HU1043256,1,55,28,2,6,1,21,83000,501,110,1,1,5,5,2,07511,1019518
2023HU1044111,1,263,21,1,8,2,16,15000,134,3930,1,1,1,5,1,07509,1019518
2023HU1044111,2,484,60,2,8,2,13,12000,134,9645,1,1,5,4,2,07509,1019518
2023HU1044499,1,313,54,2,1,1,19,195000,501,4700,6,1,1,5,1,07509,1019518
2023HU1045929,1,82,39,2,9,23,20,215000,501,3255,2,1,1,5,1,07512,1019518
2023HU1045929,2,119,14,1,9,23,11,0,501,0,0,0,1,5,1,07512,1019518
2023HU1045929,3,85,7,2,9,23,4,0,501,0,0,0,1,5,1,07512,1019518
2023HU1045929,4,78,48,1,2,1,17,1000,6,0,0,6,1,5,1,07512,1019518
2023HU1046283,1,251,40,1,1,1,21,90000,501,440,1,1,1,1,1,07514,1019518
2023HU1046283,2,248,41,2,1,1,21,230000,501,2100,1,1,1,1,1,07514,1019518
2023HU1046339,1,50,54,2,1,1,21,138000,501,5710,1,1,1,5,1,07512,1019518
2023HU1046760,1,257,30,2,1,1,21,176500,501,4810,1,1,1,5,1,07508,1019518
2023HU1047430,1,126,32,1,9,1,21,94000,501,705,2,1,1,5,1,07511,1019518
2023HU1047905,1,56,61,1,1,1,23,120000,501,3545,1,2,1,5,1,07511,1019518
2023HU1048089,1,47,28,1,6,1,22,140000,501,440,1,1,5,5,2,07510,1019518
2023HU1048089,2,42,24,2,6,1,21,13000,84,120,1,1,1,5,1,07510,1019518
2023HU1048089,3,38,23,1,1,1,21,12000,78,4930,1,1,1,5,1,07510,1019518
2023HU1048432,1,140,71,1,1,1,22,72200,501,440,7,6,1,1,1,07514,1019518
2023HU1048432,2,198,58,2,1,1,24,102100,501,2205,2,1,1,1,1,07514,1019518
2023HU1048435,1,37,58,1,1,1,24,99000,501,2205,4,1,5,5,2,07513,1019518
2023HU1048435,2,48,55,1,6,1,21,90000,501,3255,1,1,4,5,2,07513,1019518
2023HU1048690,1,107,51,1,1,1,21,230000,501,1240,1,1,1,1,1,07508,1019518
2023HU1048690,2,108,42,2,1,1,16,80000,501,440,1,1,1,1,1,07508,1019518
2023HU1048690,3,63,16,1,1,1,13,0,501,0,0,6,1,5,1,07508,1019518
2023HU1048728,1,60,24,2,1,1,21,1430,9,2310,3,1,1,5,1,07512,1019518
2023HU1048728,2,48,25,1,1,1,21,252600,501,1460,1,1,1,5,1,07512,1019518
2023HU1049430,1,176,64,2,6,1,20,48000,501,0,0,6,4,1,2,07508,1019518
2023HU1049430,2,136,34,1,6,1,23,200100,501,3090,1,1,1,5,1,07508,1019518
2023HU1049736,1,93,72,2,6,1,15,45000,314,4622,1,2,3,1,1,07508,1019518
2023HU1049736,2,88,72,1,6,1,16,14000,314,4020,1,6,3,1,1,07508,1019518
2023HU1049736,3,71,33,1,6,1,20,31000,314,9620,1,1,1,1,1,07508,1019518
2023HU1049736,4,83,33,2,6,1,20,6500,314,4760,1,1,1,1,1,07508,1019518
2023HU1050424,1,33,83,1,1,1,16,6500,46,0,0,6,1,5,1,07510,1019518
2023HU1050424,2,31,87,1,1,1,21,11200,79,0,0,6,1,4,1,07510,1019518
2023HU1050424,3,30,86,1,1,1,21,8200,58,705,2,6,4,5,2,07510,1019518
2023HU1050424,4,32,77,1,1,1,16,1600,11,0,0,6,1,5,1,07510,1019518
2023HU1050424,5,39,72,1,1,1,21,28400,202,6240,6,1,1,5,1,07510,1019518
2023HU1050724,1,274,36,2,1,1,22,160000,501,2840,1,1,1,5,1,07508,1019518
2023HU1051039,1,43,76,1,1,1,19,100000,501,0,0,6,1,1,1,07513,1019518
2023HU1051039,2,48,76,2,1,1,16,19900,501,0,0,6,1,1,1,07513,1019518
2023HU1052060,1,234,58,1,1,1,20,70000,501,6260,1,1,4,1,2,07508,1019518
2023HU1052060,2,291,48,2,1,1,15,70000,501,4700,1,1,4,1,2,07508,1019518
2023HU1052296,1,84,79,2,6,1,21,4600,32,0,0,6,1,5,1,07511,1019518
2023HU1052569,1,73,94,2,8,2,16,7300,50,0,0,6,4,5,2,07511,1019518
2023HU1052870,1,51,56,1,1,1,24,210000,501,300,6,1,1,1,1,07514,1019518
2023HU1052870,2,52,50,2,6,1,22,40000,501,2360,6,1,4,1,2,07514,1019518
2023HU1052870,3,76,13,1,9,1,9,0,501,0,0,0,3,5,1,07514,1019518
2023HU1054591,1,233,59,1,2,1,21,11800,75,2723,6,1,1,5,1,07514,1019518
2023HU1055187,1,79,34,2,1,1,22,353000,501,440,1,1,1,1,1,07508,1019518
2023HU1055187,2,83,35,1,1,1,21,230000,501,10,1,1,1,1,1,07508,1019518
2023HU1055187,3,121,1,1,1,1,0,0,501,0,0,0,1,5,1,07508,1019518
2023HU1055483,1,58,31,2,1,1,22,210500,501,110,1,1,1,5,1,07511,1019518
2023HU1055493,1,50,61,2,6,1,21,120000,501,2145,1,1,1,5,1,07513,1019518
2023HU1055493,2,33,26,2,6,1,21,70000,446,8760,1,1,1,5,1,07513,1019518
2023HU1055493,3,33,26,2,6,1,22,0,0,0,0,6,1,5,1,07513,1019518
2023HU1055493,4,33,24,2,6,1,21,40000,255,10,1,1,5,5,2,07513,1019518
2023HU1055493,5,41,23,2,1,2,19,2700,17,5860,4,1,1,5,1,07513,1019518
2023HU1055493,6,31,21,1,6,1,19,0,0,0,0,6,1,5,1,07513,1019518
2023HU1055493,7,33,21,2,6,1,20,0,0,0,0,6,5,5,2,07513,1019518
2023HU1055534,1,56,40,1,1,1,22,188300,501,120,4,1,1,5,1,07511,1019518
2023HU1055534,2,46,34,2,1,1,21,85500,501,120,1,1,4,3,2,07511,1019518
2023HU1055534,3,47,64,1,1,1,21,0,0,1530,1,6,5,1,2,07511,1019518
2023HU1055534,4,53,63,2,1,1,21,0,0,0,0,6,5,1,2,07511,1019518
2023HU1055799,1,35,54,2,6,1,24,109300,501,2205,4,1,4,1,2,07513,1019518
2023HU1055799,2,39,58,1,1,1,22,8000,501,2310,2,1,4,1,2,07513,1019518
2023HU1055799,3,37,82,2,6,1,13,1800,501,0,0,6,4,2,2,07513,1019518
2023HU1056131,1,208,45,2,6,1,20,52000,292,5400,2,1,4,5,2,07513,1019518
2023HU1056131,2,181,68,1,6,1,16,8400,292,0,0,6,4,1,2,07513,1019518
2023HU1056131,3,167,67,2,6,1,15,7800,292,0,0,6,4,1,2,07513,1019518
2023HU1057098,1,90,46,2,1,1,21,80000,501,5240,1,1,1,5,1,07508,1019518
2023HU1057098,2,74,56,1,9,1,21,103000,501,40,1,1,1,3,1,07508,1019518
2023HU1057580,1,70,19,2,6,1,19,4000,25,4020,1,1,5,5,2,07509,1019518
2023HU1057580,2,54,20,2,9,23,20,7900,50,4435,1,1,1,5,1,07509,1019518
2023HU1057856,1,62,33,1,1,1,1,30000,192,3930,1,1,5,5,2,07509,1019518
2023HU1058960,1,88,76,2,2,1,22,73000,501,800,1,1,1,1,1,07509,1019518
2023HU1059366,1,193,38,2,6,1,22,71000,483,230,2,1,1,1,1,07513,1019518
2023HU1059366,2,203,38,1,6,1,21,101000,483,800,1,1,1,1,1,07513,1019518
2023HU1059366,3,232,11,1,6,1,8,0,483,0,0,0,3,5,1,07513,1019518
2023HU1059366,4,234,8,1,6,1,5,0,483,0,0,0,3,5,1,07513,1019518
2023HU1059366,5,168,5,2,6,1,3,0,483,0,0,0,3,5,1,07513,1019518
2023HU1059783,1,77,64,1,6,1,16,18000,115,0,0,6,5,3,2,07514,1019518
2023HU1060167,1,65,38,1,1,1,21,300000,501,10,1,1,1,1,1,07511,1019518
2023HU1060167,2,72,40,2,6,1,22,684000,501,10,1,1,1,1,1,07511,1019518
2023HU1060398,1,294,61,1,1,1,16,28000,179,5610,1,6,1,5,1,07514,1019518
2023HU1060910,1,54,28,2,6,1,22,181000,501,1240,1,1,5,5,2,07510,1019518
2023HU1061116,1,80,70,1,6,1,21,67900,501,0,0,6,4,1,2,07508,1019518
2023HU1061116,2,84,70,2,6,1,21,189800,501,735,1,1,4,1,2,07508,1019518
2023HU1061227,1,36,55,2,6,1,22,110000,501,230,2,1,4,1,2,07508,1019518
2023HU1061227,2,34,60,1,1,1,22,250000,501,1305,1,1,1,1,1,07508,1019518
2023HU1061227,3,30,25,1,1,1,22,600,501,2545,2,1,1,5,1,07508,1019518
2023HU1061247,1,60,76,2,6,1,16,16000,114,0,0,6,4,5,2,07513,1019518
2023HU1061363,1,116,88,2,1,1,21,553000,501,0,0,6,1,2,1,07514,1019518
2023HU1061679,1,62,26,1,1,1,21,120000,501,1240,1,1,1,5,1,07514,1019518
2023HU1061679,2,42,26,2,6,1,21,155000,501,1021,1,1,1,5,1,07514,1019518
2023HU1062945,1,74,71,2,1,1,24,267500,501,3090,4,1,1,1,1,07511,1019518
2023HU1062945,2,68,76,1,1,1,23,367200,501,3100,4,1,1,1,1,07511,1019518
2023HU1062945,3,77,30,1,1,1,21,22000,501,1555,1,3,1,5,1,07511,1019518
2023HU1062974,1,59,72,2,6,1,21,55700,352,5860,3,6,4,1,2,07507,1019518
2023HU1062974,2,60,72,1,6,1,21,9100,352,0,0,6,4,1,2,07507,1019518
2023HU1063246,1,539,22,2,8,2,15,4000,25,420,2,1,1,5,1,07510,1019518
2023HU1064005,1,40,51,2,6,1,21,30000,501,410,6,1,1,1,1,07509,1019518
2023HU1064005,2,39,54,1,1,1,23,400000,501,10,1,1,1,1,1,07509,1019518
2023HU1064402,1,31,32,2,9,8,21,130000,501,440,1,1,1,5,1,07513,1019518
2023HU1064402,2,34,38,2,9,8,19,30000,192,3500,1,1,1,3,1,07513,1019518
2023HU1064402,3,22,29,1,9,8,19,11400,501,5860,1,1,1,5,1,07513,1019518
2023HU1064402,4,32,54,2,9,8,1,36000,501,8990,1,1,1,1,1,07513,1019518
2023HU1064653,1,53,90,2,1,1,21,61000,432,2310,2,1,1,2,1,07513,1019518
2023HU1064758,1,119,43,2,1,1,21,160000,501,440,1,1,1,1,1,07508,1019518
2023HU1064758,2,95,46,1,1,1,18,112000,501,6230,6,1,1,1,1,07508,1019518
2023HU1065253,1,59,40,1,1,1,22,684000,501,4840,1,1,1,1,1,07511,1019518
2023HU1065253,2,59,39,2,1,1,23,260000,501,2100,1,1,1,1,1,07511,1019518
2023HU1065253,3,44,5,2,1,1,2,0,501,0,0,0,1,5,1,07511,1019518
2023HU1065253,4,71,2,2,1,1,0,0,501,0,0,0,1,5,1,07511,1019518
2023HU1065383,1,207,38,2,1,2,22,120000,501,2310,4,1,1,5,1,07508,1019518
2023HU1066099,1,56,66,1,6,1,21,72000,501,3602,1,1,4,2,2,07510,1019518
2023HU1066099,2,45,29,1,6,1,17,60000,501,4000,1,1,4,5,2,07510,1019518
2023HU1066099,3,77,3,2,6,1,1,0,501,0,0,0,1,5,1,07510,1019518
2023HU1066099,4,53,33,2,6,1,21,0,0,310,1,6,5,3,2,07510,1019518
2023HU1067027,1,58,63,2,9,1,18,30000,193,5860,3,6,1,3,1,07512,1019518
2023HU1067143,1,45,28,2,1,1,21,100000,501,3255,1,6,1,1,1,07508,1019518
2023HU1067143,2,50,29,1,1,1,23,300000,501,2100,1,1,1,1,1,07508,1019518
2023HU1067917,1,52,22,2,1,1,19,65000,417,310,1,1,1,5,1,07508,1019518
2023HU1068181,1,124,64,1,9,4,18,22700,288,9141,1,6,1,3,1,07511,1019518
2023HU1068181,2,41,22,1,9,3,18,42000,288,5120,1,1,1,5,1,07511,1019518
2023HU1068181,3,24,18,2,9,4,15,11900,288,4760,1,6,1,5,1,07511,1019518
2023HU1068181,4,62,16,1,9,2,14,12300,288,4340,1,1,1,5,1,07511,1019518
2023HU1068329,1,74,38,1,1,1,21,85000,501,1305,1,1,1,1,1,07512,1019518
2023HU1068329,2,66,40,2,1,1,22,200000,501,4700,1,1,1,1,1,07512,1019518
2023HU1068329,3,69,4,2,1,1,1,0,501,0,0,0,1,5,1,07512,1019518
2023HU1068329,4,69,2,2,1,1,0,0,501,0,0,0,1,5,1,07512,1019518
2023HU1068863,1,38,22,1,1,1,18,10000,64,4040,1,1,1,5,1,07509,1019518
2023HU1068863,2,51,21,2,1,1,18,1000,6,4040,1,1,1,5,1,07509,1019518
2023HU1068863,3,31,22,1,1,1,18,1000,6,4130,1,6,1,5,1,07509,1019518
2023HU1069071,1,188,58,1,1,1,18,13600,86,0,0,6,4,3,2,07514,1019518
2023HU1069261,1,235,54,1,2,1,17,13500,86,0,0,6,1,4,1,07509,1019518
2023HU1069362,1,75,24,2,1,1,22,110000,501,630,1,1,4,5,2,07510,1019518
2023HU1069362,2,60,24,1,1,1,22,95000,501,5240,1,1,3,5,1,07510,1019518
2023HU1070183,1,86,71,2,1,1,18,9600,66,0,0,6,1,3,1,07509,1019518
2023HU1070825,1,84,63,1,6,1,16,50000,389,120,1,1,4,5,2,07509,1019518
2023HU1070825,2,67,60,1,6,1,16,70000,389,4120,1,1,4,1,2,07509,1019518
2023HU1070825,3,52,44,2,6,1,16,0,389,9920,9,3,4,1,2,07509,1019518
2023HU1070825,4,72,16,2,6,1,14,0,389,0,0,6,1,5,1,07509,1019518
2023HU1071169,1,64,37,1,1,1,21,50000,319,4840,1,1,1,5,1,07511,1019518
2023HU1071169,2,53,31,2,1,1,21,60000,383,3255,1,1,1,5,1,07511,1019518
2023HU1071423,1,50,68,1,6,1,19,54100,304,5240,1,1,4,1,2,07512,1019518
2023HU1071423,2,54,81,2,6,1,16,0,304,0,0,6,4,1,2,07512,1019518
2023HU1071423,3,43,26,1,9,1,24,28700,187,3930,1,1,1,5,1,07512,1019518
2023HU1071423,4,59,25,2,1,1,21,58000,379,5740,1,1,1,5,1,07512,1019518
2023HU1071423,5,121,19,2,1,1,19,13500,88,4760,1,1,1,5,1,07512,1019518
2023HU1071423,6,30,19,2,1,3,18,29700,194,4055,1,1,1,5,1,07512,1019518
2023HU1072107,1,102,74,2,1,1,20,38200,457,0,0,6,1,1,1,07513,1019518
2023HU1072107,2,79,83,1,1,1,19,45800,457,0,0,6,1,1,1,07513,1019518
2023HU1072259,1,62,68,1,1,1,19,29000,501,0,0,6,1,1,1,07511,1019518
2023HU1072259,2,55,69,2,1,1,21,200000,501,0,0,6,1,1,1,07511,1019518
2023HU1073508,1,74,33,1,1,1,21,164000,501,220,1,1,1,5,1,07509,1019518
2023HU1073508,2,71,36,2,1,1,21,180000,501,3255,1,1,1,5,1,07509,1019518
2023HU1074092,1,49,24,2,6,1,21,11000,46,5600,1,6,1,5,1,07514,1019518
2023HU1074092,2,86,60,2,6,1,18,0,46,2360,6,6,4,4,2,07514,1019518
2023HU1074092,3,58,90,2,6,1,16,0,46,0,0,6,4,2,2,07514,1019518
2023HU1075450,1,53,33,2,1,1,21,55300,363,4110,1,1,1,5,1,07509,1019518
2023HU1075845,1,88,29,2,6,1,22,250000,501,140,1,1,5,1,2,07510,1019518
2023HU1075845,2,89,29,1,6,1,21,180000,501,735,1,1,4,1,2,07510,1019518
2023HU1076370,1,60,74,2,6,1,20,43900,306,0,0,6,1,1,1,07508,1019518
2023HU1076684,1,63,61,1,6,1,21,0,501,3603,1,6,4,1,2,07507,1019518
2023HU1076684,2,51,61,2,6,1,21,70000,501,3603,1,1,4,1,2,07507,1019518
2023HU1076684,3,43,25,1,6,1,21,140000,501,3255,1,1,4,5,2,07507,1019518
2023HU1076730,1,52,34,2,9,1,21,211000,501,440,1,1,1,1,1,07511,1019518
2023HU1076730,2,54,36,1,1,1,22,246000,501,52,1,1,5,1,2,07511,1019518
2023HU1077257,1,68,51,1,1,1,23,130000,501,2320,3,1,1,3,1,07509,1019518
2023HU1077257,2,81,15,2,1,1,13,0,501,0,0,0,1,5,1,07509,1019518
2023HU1077924,1,39,66,1,1,1,21,161310,501,845,2,1,1,3,1,07513,1019518
2023HU1078040,1,122,32,2,6,1,21,400000,501,1021,1,1,3,1,1,07510,1019518
2023HU1078040,2,175,36,1,6,1,22,684000,501,1021,1,1,1,1,1,07510,1019518
2023HU1078494,1,119,54,2,1,1,20,145000,501,3324,4,1,5,5,2,07510,1019518
2023HU1078970,1,67,31,1,1,1,21,120000,501,2810,1,1,5,4,2,07510,1019518
2023HU1079997,1,97,68,1,1,1,19,143300,501,4700,7,6,4,1,2,07512,1019518
2023HU1079997,2,101,68,2,1,1,18,56000,501,4700,7,6,1,1,1,07512,1019518
2023HU1080086,1,67,31,2,6,1,23,200000,501,735,1,1,1,5,1,07511,1019518
2023HU1080705,1,71,25,1,1,1,21,122100,501,705,1,1,1,5,1,07509,1019518
2023HU1080981,1,136,25,2,6,1,21,165000,501,1021,1,1,3,5,1,07511,1019518
2023HU1080981,2,115,27,2,6,1,21,135000,501,630,1,6,5,5,2,07511,1019518
2023HU1080981,3,115,25,2,6,1,21,95000,501,2640,1,1,1,5,1,07511,1019518
2023HU1081242,1,60,64,2,6,1,17,37000,237,440,1,6,4,5,2,07508,1019518
2023HU1081258,1,106,58,2,1,1,18,135000,501,5740,1,1,4,1,2,07512,1019518
2023HU1081258,2,93,60,1,1,1,16,110000,501,6305,3,1,4,1,2,07512,1019518
2023HU1081258,3,84,26,1,1,1,21,69000,501,1360,1,1,1,5,1,07512,1019518
2023HU1081278,1,58,80,2,6,1,22,100,0,2310,6,6,5,3,2,07514,1019518
2023HU1085200,1,79,38,2,6,1,16,50000,335,4420,1,1,5,1,2,07513,1019518
2023HU1085200,2,61,65,1,6,1,9,29500,335,3602,5,1,4,1,2,07513,1019518
2023HU1085200,3,62,16,2,6,1,13,0,335,0,0,6,5,5,2,07513,1019518
2023HU1085200,4,95,7,1,6,1,4,0,335,0,0,0,1,5,1,07513,1019518
2023HU1085200,5,89,0,2,6,1,0,0,335,0,0,0,4,5,2,07513,1019518
2023HU1085200,6,76,40,1,6,1,21,90000,335,9415,1,1,4,1,2,07513,1019518
2023HU1085200,7,50,66,2,6,1,1,8700,335,0,0,6,4,1,2,07513,1019518
2023HU1085200,8,61,4,1,6,1,1,0,335,0,0,0,3,5,1,07513,1019518
2023HU1085200,9,84,46,1,6,1,1,50000,317,4720,1,1,4,5,2,07513,1019518
2023HU1085200,10,71,40,2,6,1,21,36000,228,51,2,1,4,5,2,07513,1019518
2023HU1086816,1,69,71,2,9,23,16,21700,126,0,0,6,1,1,1,07513,1019518
2023HU1086816,2,59,74,1,9,9,16,7300,126,0,0,6,4,1,2,07513,1019518
2023HU1086816,3,53,43,2,9,23,15,0,126,2004,2,6,1,5,1,07513,1019518
2023HU1087134,1,75,63,1,6,1,17,15600,501,0,0,6,3,1,1,07513,1019518
2023HU1087134,2,64,60,2,6,1,21,63000,501,5500,1,1,4,1,2,07513,1019518
2023HU1087134,3,46,27,2,6,1,18,10200,501,0,0,6,1,5,1,07513,1019518
2023HU1087134,4,45,25,2,6,1,18,91000,501,2905,3,1,1,5,1,07513,1019518
2023HU1087541,1,135,42,1,1,1,22,85000,417,2205,2,1,1,5,1,07511,1019518
2023HU1087541,2,155,3,1,9,1,1,0,417,0,0,0,1,5,1,07511,1019518
2023HU1087666,1,73,38,1,1,1,22,18050,115,1021,1,1,1,5,1,07514,1019518
2023HU1090465,1,59,49,1,1,1,19,19000,124,4040,1,1,1,5,1,07511,1019518
2023HU1090776,1,28,65,2,6,1,17,5600,501,3602,1,6,4,3,2,07513,1019518
2023HU1090776,2,25,30,2,6,1,21,110000,501,1240,1,1,1,5,1,07513,1019518
2023HU1092189,1,53,75,2,1,1,18,151000,501,0,0,6,1,2,1,07513,1019518
2023HU1092189,2,117,45,1,9,1,21,6700,501,4110,1,1,1,5,1,07513,1019518
2023HU1092189,3,126,43,1,9,1,19,32000,501,2905,1,1,1,5,1,07513,1019518
2023HU1093115,1,48,86,2,6,1,12,13400,92,0,0,6,4,2,2,07513,1019518
2023HU1093597,1,119,57,1,1,1,18,90000,501,1108,1,1,1,5,1,07509,1019518
2023HU1094035,1,64,59,2,6,1,21,60000,417,5120,1,1,4,5,2,07509,1019518
2023HU1094035,2,52,62,2,6,1,16,0,417,0,0,6,4,5,2,07509,1019518
2023HU1094035,3,62,60,1,6,1,21,60000,417,5550,5,1,4,5,2,07509,1019518
2023HU1094035,4,50,84,2,6,1,1,9700,417,0,0,6,4,2,2,07509,1019518
2023HU1094150,1,50,66,2,1,1,19,53000,366,5740,1,1,1,3,1,07509,1019518
2023HU1094217,1,53,65,1,1,1,22,535000,501,440,1,6,1,1,1,07509,1019518
2023HU1094217,2,72,61,2,1,1,22,0,501,0,0,6,1,1,1,07509,1019518
2023HU1094531,1,103,55,1,6,1,18,74000,501,7200,1,1,1,1,1,07512,1019518
2023HU1094531,2,95,51,2,6,1,20,92000,501,2440,3,1,4,1,2,07512,1019518
2023HU1094531,3,56,22,2,6,1,21,74000,501,800,1,1,1,5,1,07512,1019518
2023HU1095780,1,120,54,1,1,1,21,220000,501,110,1,1,1,1,1,07512,1019518
2023HU1095780,2,121,51,1,1,1,19,130000,501,5740,1,1,1,1,1,07512,1019518
2023HU1096264,1,197,67,1,7,3,16,51500,357,3602,4,1,1,3,1,07513,1019518
2023HU1096268,1,52,89,1,2,1,18,44000,308,0,0,6,1,2,1,07513,1019518
2023HU1096311,1,58,61,1,6,1,24,135000,501,1980,4,1,1,1,1,07510,1019518
2023HU1096311,2,51,58,2,6,1,23,215000,501,3090,1,1,1,1,1,07510,1019518
2023HU1096619,1,56,72,1,1,1,23,379000,501,2100,4,1,1,1,1,07511,1019518
2023HU1096619,2,50,72,2,1,1,22,36000,501,0,0,6,1,1,1,07511,1019518
2023HU1096657,1,112,37,2,1,1,21,80000,501,440,7,1,1,5,1,07514,1019518
2023HU1096759,1,122,69,2,6,1,9,8800,109,3602,4,6,4,1,2,07509,1019518
2023HU1096759,2,203,76,1,6,1,9,11500,109,0,0,6,4,1,2,07509,1019518
2023HU1096759,3,159,44,1,6,1,11,11700,109,0,0,6,4,4,2,07509,1019518
2023HU1096759,4,117,15,1,6,1,13,2000,109,0,0,0,4,5,2,07509,1019518
2023HU1096886,1,126,65,1,1,1,16,32000,220,4220,1,6,1,5,1,07512,1019518
